provider,instance_id,instance_family,instance_type,vcpus,memory_gib,region,zone,price_per_hour,spot_price_per_hour,gpu_model,gpu_count
Azure,Standard_B8als_v2,B8als,Standard_B8als_v2,8,16.0,eastus,,0.0533,,,0.0
Azure,Standard_HB60-15rs,HB60-15rs,Standard_HB60-15rs,15,228.0,eastus,,,0.3192,,0.0
Azure,Standard_E8ds_v5,E8ds,Standard_E8ds_v5,8,64.0,eastus,,0.576,,,0.0
Azure,Standard_E8ads_v6,E8ads,Standard_E8ads_v6,8,64.0,eastus,,0.581,,,0.0
Azure,Standard_DC24ds_v3,DC24ds,Standard_DC24ds_v3,24,192.0,eastus,,,0.37968,,0.0
Azure,Standard_E48s_v5,E48s,Standard_E48s_v5,48,384.0,eastus,,3.024,,,0.0
Azure,Standard_E16a_v4,E16a,Standard_E16a_v4,16,128.0,eastus,,1.008,,,0.0
Azure,Standard_D32a_v4,D32a,Standard_D32a_v4,32,128.0,eastus,,1.536,,,0.0
Azure,Standard_B32s_v2,B32s,Standard_B32s_v2,32,128.0,eastus,,1.331,,,0.0
Azure,Standard_HX176rs,HX176rs,Standard_HX176rs,176,1408.0,eastus,,,1.2096,,0.0
Azure,Standard_HB60-45rs,HB60-45rs,Standard_HB60-45rs,45,228.0,eastus,,0.456,,,0.0
Azure,Standard_B4als_v2,B4als,Standard_B4als_v2,4,8.0,eastus,,,0.064798,,0.0
Azure,Standard_B8ms,B8ms,Standard_B8ms,8,32.0,eastus,,0.333,,,0.0
Azure,Standard_E8-2as_v4,E8-2as,Standard_E8-2as_v4,8,64.0,eastus,,,0.07056,,0.0
Azure,Standard_D8ds_v4,D8ds,Standard_D8ds_v4,8,32.0,eastus,,0.452,,,0.0
Azure,Standard_E8bds_v5,E8bds,Standard_E8bds_v5,8,64.0,eastus,,0.134,,,0.0
Azure,Standard_D48a_v4,D48a,Standard_D48a_v4,48,192.0,eastus,,,0.32256,,0.0
Azure,Standard_M128s_v2,M128s,Standard_M128s_v2,128,2048.0,eastus,,12.919,,,0.0
Azure,Standard_D4ds_v4,D4ds,Standard_D4ds_v4,4,16.0,eastus,,0.0452,,,0.0
Azure,Standard_DS2_v2,DS2,Standard_DS2_v2,2,7.0,eastus,,0.029,,,0.0
Azure,Standard_B8ls_v2,B8ls,Standard_B8ls_v2,8,16.0,eastus,,,0.143754,,0.0
Azure,Standard_M32ls,M32ls,Standard_M32ls,32,256.0,eastus,,0.5746,,,0.0
Azure,Standard_E64-16ds_v5,E64-16ds,Standard_E64-16ds_v5,64,512.0,eastus,,,0.745114,,0.0
Azure,Standard_B2ls_v2,B2ls,Standard_B2ls_v2,2,4.0,eastus,,,0.020272,,0.0
Azure,Standard_E96a_v4,E96a,Standard_E96a_v4,96,672.0,eastus,,6.048,,,0.0
Azure,Standard_F4s,F4s,Standard_F4s,4,8.0,eastus,,0.0398,,,0.0
Azure,Standard_D5_v2,D5,Standard_D5_v2,16,56.0,eastus,,,0.1638,,0.0
Azure,Standard_E8bs_v5,E8bs,Standard_E8bs_v5,8,64.0,eastus,,,0.096373,,0.0
Azure,Standard_EC64as_v5,EC64as,Standard_EC64as_v5,64,512.0,eastus,,,3.2544,,0.0
Azure,Standard_DS12-1_v2,DS12-1,Standard_DS12-1_v2,4,28.0,eastus,,0.371,,,0.0
Azure,Standard_D16as_v4,D16as,Standard_D16as_v4,16,64.0,eastus,,0.768,,,0.0
Azure,Standard_D48als_v6,D48als,Standard_D48als_v6,48,96.0,eastus,,0.386,,,0.0
Azure,Standard_NV12ads_V710_v5,NV12ads,Standard_NV12ads_V710_v5,12,64.0,eastus,,,0.28,,0.0
Azure,Standard_EC96ads_v5,EC96ads,Standard_EC96ads_v5,96,672.0,eastus,,1.258,,,0.0
Azure,Standard_NC16as_T4_v3,NC16as,Standard_NC16as_T4_v3,16,110.0,eastus,,1.204,,Unknown,1.0
Azure,Standard_DC48ads_v5,DC48ads,Standard_DC48ads_v5,48,192.0,eastus,,0.494,,,0.0
